-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1990 through 03/31/2020 
Location: Latitude  34.6078   Longitude 43.6908 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 140.22 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,T2M_MAX,T2M_MIN,T2M,WS10M,ALLSKY_SFC_LW_DWN,TS,WS10M_MIN,WS10M_MAX,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
34.60781,43.69081,2002,10,28,   23.71,   31.55,   19.11,   24.34,    2.05,              9.17,   23.52,    0.74,    3.50,              0.50,              3.93,              3.22
34.60781,43.69081,2002,10,29,   33.11,   27.94,   18.32,   22.66,    4.40,              9.42,   22.65,    1.11,    7.67,              0.43,              4.00,              2.77
34.60781,43.69081,2002,10,30,   42.68,   29.22,   17.43,   22.79,    2.25,              8.81,   22.46,    0.83,    3.82,              0.54,              3.57,              3.46
34.60781,43.69081,2002,10,31,   46.39,   30.22,   17.15,   21.58,    3.67,              9.42,   21.86,    1.96,    7.34,              0.07,              4.08,              0.43
34.60781,43.69081,2002,11,01,   57.19,   25.07,   16.65,   20.25,    1.48,              8.60,   21.88,    0.77,    2.76,              0.54,              4.10,              3.37
34.60781,43.69081,2002,11,02,   45.78,   26.78,   15.54,   20.72,    1.79,              7.69,   21.45,    1.20,    2.54,              0.53,              3.28,              3.28
34.60781,43.69081,2002,11,03,   36.80,   26.91,   14.91,   19.76,    1.98,              7.65,   20.28,    0.39,    3.07,              0.51,              3.21,              3.14
34.60781,43.69081,2002,11,04,   30.20,   25.97,   14.00,   19.18,    2.00,              8.51,   19.04,    0.93,    2.70,              0.44,              3.23,              2.66
34.60781,43.69081,2002,11,05,   26.89,   24.49,   13.68,   19.15,    1.57,              9.15,   18.14,    0.06,    3.12,              0.46,              4.26,              2.77
34.60781,43.69081,2002,11,06,   54.54,   19.53,   12.82,   15.60,    4.31,              8.38,   15.61,    0.34,    7.09,              0.46,              4.08,              2.77
34.60781,43.69081,2002,11,07,   39.40,   26.62,   10.15,   17.01,    3.26,              7.48,   17.01,    1.86,    4.33,              0.51,              3.00,              3.00
34.60781,43.69081,2002,11,08,   39.11,   26.55,   12.38,   18.06,    2.42,              8.33,   17.83,    1.04,    3.74,              0.44,              3.71,              2.57
34.60781,43.69081,2002,11,09,   42.42,   24.13,   13.04,   18.48,    1.09,              8.10,   16.78,    0.09,    2.18,              0.47,              3.08,              2.76
34.60781,43.69081,2002,11,10,   37.66,   26.09,   12.67,   18.83,    3.54,              8.27,   18.41,    1.62,    5.03,              0.48,              2.97,              2.80
34.60781,43.69081,2002,11,11,   36.99,   26.45,   12.48,   18.84,    3.72,              8.03,   18.58,    1.84,    5.93,              0.46,              3.23,              2.62
34.60781,43.69081,2002,11,12,   51.55,   24.01,   14.48,   18.47,    4.70,              8.10,   18.73,    2.55,    7.53,              0.42,              3.24,              2.36
34.60781,43.69081,2002,11,13,   57.83,   22.85,   12.38,   16.83,    2.95,              7.63,   17.39,    1.58,    5.03,              0.50,              2.81,              2.80
34.60781,43.69081,2002,11,14,   45.93,   23.06,   11.60,   16.35,    3.56,              7.63,   16.69,    2.92,    4.29,              0.53,              2.95,              2.94
34.60781,43.69081,2002,11,15,   39.64,   23.55,    9.48,   15.63,    4.01,              7.57,   15.92,    2.41,    6.08,              0.46,              2.61,              2.56
34.60781,43.69081,2002,11,16,   33.34,   23.92,    9.84,   15.85,    4.88,              7.58,   15.83,    2.92,    6.36,              0.46,              2.93,              2.55
34.60781,43.69081,2002,11,17,   30.97,   24.96,    9.85,   16.20,    4.36,              7.10,   15.84,    1.70,    5.74,              0.49,              2.75,              2.69
34.60781,43.69081,2002,11,18,   22.62,   26.07,   10.30,   16.87,    3.76,              7.27,   15.79,    0.07,    5.57,              0.53,              2.93,              2.85
34.60781,43.69081,2002,11,19,   22.30,   24.79,    9.44,   16.15,    2.94,              7.44,   14.83,    1.09,    4.77,              0.50,              2.74,              2.67
34.60781,43.69081,2002,11,20,   23.02,   25.72,    9.15,   15.76,    2.90,              7.40,   14.84,    1.20,    4.17,              0.49,              2.66,              2.63
34.60781,43.69081,2002,11,21,   25.84,   25.34,    9.93,   15.61,    2.65,              7.00,   14.92,    0.46,    3.82,              0.49,              2.56,              2.60
34.60781,43.69081,2002,11,22,   27.83,   24.67,   10.68,   15.75,    2.43,              7.60,   14.83,    0.76,    3.57,              0.54,              2.71,              2.83
34.60781,43.69081,2002,11,23,   23.90,   24.08,   11.33,   16.51,    1.74,              7.98,   14.52,    1.00,    2.75,              0.50,              2.78,              2.62
34.60781,43.69081,2002,11,24,   28.65,   22.81,   11.39,   15.70,    4.82,              8.65,   15.30,    2.17,    6.85,              0.25,              3.58,              1.28
34.60781,43.69081,2002,11,25,   53.84,   17.21,    9.62,   13.33,    2.87,              8.77,   13.48,    0.57,    4.45,              0.26,              3.62,              1.35
34.60781,43.69081,2002,11,26,   54.35,   19.14,    6.54,   12.65,    1.90,              7.76,   12.38,    0.08,    4.01,              0.57,              3.29,              2.92
34.60781,43.69081,2002,11,27,   48.89,   19.82,    8.58,   13.14,    2.06,              7.91,   12.57,    0.80,    3.06,              0.50,              2.65,              2.54
34.60781,43.69081,2002,11,28,   47.28,   19.60,    7.78,   13.24,    1.68,              7.67,   12.24,    0.68,    2.83,              0.40,              2.21,              2.03
34.60781,43.69081,2002,11,29,   41.26,   20.37,    6.47,   12.51,    3.17,              7.95,   11.70,    2.14,    4.85,              0.51,              2.57,              2.57
34.60781,43.69081,2002,11,30,   53.74,   13.40,    8.84,   10.75,    4.22,              7.76,   10.40,    1.95,    5.90,              0.05,              3.35,              0.26
34.60781,43.69081,2002,12,01,   70.99,   16.63,    9.56,   12.31,    3.03,              8.40,   12.51,    1.37,    4.28,              0.20,              3.46,              1.02
34.60781,43.69081,2002,12,02,   54.25,   18.38,    6.63,   11.72,    2.69,              7.91,   11.76,    0.63,    4.44,              0.38,              2.11,              1.89
34.60781,43.69081,2002,12,03,   49.30,   18.99,    7.78,   12.31,    2.74,              8.20,   12.42,    1.64,    4.35,              0.50,              2.36,              2.45
34.60781,43.69081,2002,12,04,   54.99,   18.00,    9.85,   12.82,    1.67,              7.00,   12.18,    0.46,    2.34,              0.54,              2.88,              2.67
34.60781,43.69081,2002,12,05,   56.52,   17.81,    8.18,   11.63,    1.59,              6.99,   10.88,    0.68,    2.79,              0.46,              2.83,              2.26
34.60781,43.69081,2002,12,06,   51.44,   18.67,    7.42,   12.31,    1.61,              7.30,   11.29,    0.94,    2.77,              0.63,              3.12,              3.06
34.60781,43.69081,2002,12,07,   54.18,   19.01,    7.85,   13.37,    2.25,              7.78,   12.47,    0.24,    3.78,              0.31,              2.84,              1.48
34.60781,43.69081,2002,12,08,   79.08,   17.94,   11.40,   14.26,    2.96,              8.30,   13.84,    1.75,    4.58,              0.22,              3.34,              1.04
34.60781,43.69081,2002,12,09,   77.87,   21.33,   10.65,   15.34,    4.36,              8.21,   15.14,    2.25,    6.55,              0.32,              3.34,              1.55
34.60781,43.69081,2002,12,10,   68.12,   19.15,    8.69,   13.00,    3.91,              7.68,   12.95,    2.52,    6.69,              0.56,              2.84,              2.69
34.60781,43.69081,2002,12,11,   55.99,   16.54,    7.19,   10.98,    2.01,              7.99,   11.28,    0.82,    2.92,              0.52,              3.03,              2.48
34.60781,43.69081,2002,12,12,   55.08,   13.39,    5.83,    9.35,    2.94,              7.41,    9.14,    0.44,    6.07,              0.54,              2.74,              2.57
34.60781,43.69081,2002,12,13,   48.48,   10.12,    1.16,    5.29,    3.67,              7.09,    5.22,    1.81,    6.41,              0.62,              3.17,              2.95
34.60781,43.69081,2002,12,14,   51.89,    9.31,   -1.54,    3.61,    2.39,              7.56,    3.48,    0.37,    3.55,              0.46,              2.67,              2.17
34.60781,43.69081,2002,12,15,   42.51,   10.51,    1.18,    5.04,    1.80,              7.04,    5.29,    0.65,    2.63,              0.55,              3.19,              2.58
34.60781,43.69081,2002,12,16,   45.47,   11.76,    0.87,    5.34,    2.97,              7.47,    5.39,    0.65,    5.82,              0.40,              3.41,              1.91
34.60781,43.69081,2002,12,17,   59.54,   13.07,    3.25,    6.99,    3.99,              7.68,    7.37,    2.96,    4.96,              0.49,              3.44,              2.29
34.60781,43.69081,2002,12,18,   71.54,   11.85,    3.05,    6.47,    3.62,              7.61,    6.79,    0.64,    6.35,              0.12,              3.33,              0.57
34.60781,43.69081,2002,12,19,   74.43,    9.45,    2.53,    5.24,    2.67,              7.58,    6.55,    0.26,    4.67,              0.53,              3.39,              2.50
34.60781,43.69081,2002,12,20,   71.69,   14.25,    4.71,    9.32,    9.43,              8.06,    9.05,    5.33,   13.87,              0.13,              3.27,              0.62
34.60781,43.69081,2002,12,21,   71.85,   12.05,    4.13,    8.36,    5.44,              7.46,    8.16,    3.00,    7.18,              0.62,              3.50,              2.91
34.60781,43.69081,2002,12,22,   63.21,   11.25,    0.43,    4.79,    2.20,              6.70,    5.04,    0.87,    2.96,              0.70,              3.49,              3.31
34.60781,43.69081,2002,12,23,   47.32,   10.06,   -0.43,    4.21,    1.51,              6.60,    2.61,    0.11,    2.63,              0.74,              3.50,              3.50
34.60781,43.69081,2002,12,24,   49.55,    8.94,   -0.22,    4.05,    1.57,              6.91,    2.74,    0.26,    2.90,              0.69,              3.56,              3.26
34.60781,43.69081,2002,12,25,   59.58,    9.55,    1.68,    5.52,    2.77,              7.54,    5.00,    0.37,    6.21,              0.36,              3.38,              1.71
34.60781,43.69081,2002,12,26,   62.87,   11.25,    1.47,    5.36,    2.94,              7.75,    5.97,    2.07,    3.41,              0.26,              3.38,              1.23
34.60781,43.69081,2002,12,27,   53.61,   10.89,    1.72,    5.57,    2.14,              7.67,    5.95,    1.15,    3.03,              0.30,              3.36,              1.40
34.60781,43.69081,2002,12,28,   62.32,   12.92,    2.81,    6.66,    3.14,              7.83,    7.13,    2.36,    4.43,              0.49,              2.93,              2.33
34.60781,43.69081,2002,12,29,   67.66,   11.49,    1.33,    5.09,    3.21,              7.07,    5.35,    2.56,    4.02,              0.51,              2.43,              2.41
34.60781,43.69081,2002,12,30,   60.01,   12.57,   -0.17,    5.49,    2.06,              7.14,    4.75,    0.24,    3.23,              0.49,              2.21,              2.33
34.60781,43.69081,2002,12,31,   60.83,   13.20,    1.79,    6.70,    2.70,              7.68,    5.74,    1.61,    3.76,              0.23,              3.36,              1.11
34.60781,43.69081,2003,01,01,   63.42,   14.15,    2.68,    7.27,    2.04,              6.78,    5.87,    0.95,    2.64,              0.63,              3.39,              3.03
34.60781,43.69081,2003,01,02,   64.65,   14.50,    3.17,    7.38,    2.17,              6.74,    6.38,    1.01,    3.69,              0.66,              3.48,              3.16
34.60781,43.69081,2003,01,03,   57.75,   14.87,    2.03,    7.74,    3.86,              6.81,    7.30,    2.28,    5.76,              0.68,              3.33,              3.26
34.60781,43.69081,2003,01,04,   62.21,   14.76,    3.44,    8.82,    3.21,              7.44,    8.62,    2.13,    4.88,              0.55,              3.34,              2.68
34.60781,43.69081,2003,01,05,   83.49,   14.60,    7.49,   10.68,    4.11,              7.86,   10.76,    2.24,    5.74,              0.53,              3.31,              2.59
34.60781,43.69081,2003,01,06,   68.32,   18.82,    7.84,   11.80,    4.95,              7.62,   11.79,    3.01,    6.33,              0.62,              3.32,              3.05
34.60781,43.69081,2003,01,07,   63.55,   19.03,    5.25,   11.87,    2.96,              7.01,   11.22,    1.21,    4.66,              0.69,              3.39,              3.38
34.60781,43.69081,2003,01,08,   50.24,   21.01,    8.80,   13.31,    3.56,              7.09,   12.14,    2.13,    5.28,              0.69,              3.47,              3.41
34.60781,43.69081,2003,01,09,   53.68,   20.03,    6.78,   11.81,    2.51,              6.75,   11.04,    0.47,    3.62,              0.69,              3.63,              3.43
34.60781,43.69081,2003,01,10,   59.17,   17.59,    5.77,   10.05,    2.59,              6.90,    9.27,    1.33,    3.26,              0.58,              3.69,              2.87
34.60781,43.69081,2003,01,11,   56.46,   17.13,    4.02,    9.11,    3.12,              6.94,    8.54,    2.24,    4.32,              0.56,              3.74,              2.78
34.60781,43.69081,2003,01,12,   48.66,   17.60,    4.53,    9.53,    1.77,              7.15,    8.33,    0.35,    3.29,              0.62,              3.69,              3.14
34.60781,43.69081,2003,01,13,   51.53,   19.13,    4.08,   10.08,    5.72,              7.07,    9.49,    2.98,    9.37,              0.69,              3.69,              3.47
34.60781,43.69081,2003,01,14,   58.14,   17.32,    4.38,   10.36,    2.74,              7.60,   10.29,    1.06,    4.24,              0.49,              3.52,              2.48
34.60781,43.69081,2003,01,15,   65.20,   16.18,    7.18,   10.68,    2.71,              8.02,   10.93,    1.42,    5.59,              0.48,              3.69,              2.47
34.60781,43.69081,2003,01,16,   67.44,   11.76,    1.38,    5.94,    2.92,              6.77,    6.47,    1.61,    5.52,              0.63,              3.68,              3.27
34.60781,43.69081,2003,01,17,   50.33,   14.80,    1.21,    6.42,    4.16,              6.77,    6.43,    3.39,    5.42,              0.66,              3.89,              3.44
34.60781,43.69081,2003,01,18,   43.42,   12.66,    0.07,    6.12,    1.47,              7.38,    5.27,    0.08,    3.25,              0.38,              3.83,              1.99
34.60781,43.69081,2003,01,19,   44.42,   14.22,    2.72,    7.26,    1.85,              7.22,    5.80,    1.03,    3.29,              0.67,              3.88,              3.52
